Order Date,Ship Mode,Customer Name,Segment,State,Category,Sub-Category,Sales,Quantity,Profit,LenCust
11/28/2017,Standard Class,Ross Baird,Home Office,Pennsylvania,Furniture,Furnishings,516.488,7,-12.9122,10
11/28/2017,Standard Class,Ross Baird,Home Office,Pennsylvania,Furniture,Furnishings,1007.232,6,75.5424,10
11/28/2017,Standard Class,Ross Baird,Home Office,Pennsylvania,Furniture,Tables,2065.32,12,-619.596,10
11/28/2017,Standard Class,Ross Baird,Home Office,Pennsylvania,Office Supplies,Paper,15.552,3,5.4432,10
11/28/2017,Standard Class,Ross Baird,Home Office,Pennsylvania,Office Supplies,Paper,25.344,6,7.92,10
4/3/2017,Standard Class,Katherine Hughes,Consumer,Pennsylvania,Furniture,Furnishings,25.472,4,7.6416,16
12/28/2017,Standard Class,Greg Hansen,Consumer,Texas,Office Supplies,Art,27.168,2,2.7168,11
12/28/2017,Standard Class,Greg Hansen,Consumer,Texas,Furniture,Bookcases,78.8528,2,-11.596,11
11/30/2017,Standard Class,Scott Williamson,Consumer,Mississippi,Office Supplies,Storage,173.8,5,43.45,16
5/15/2017,Second Class,Joseph Airdo,Consumer,Arizona,Technology,Phones,29.592,1,2.5893,12
5/15/2017,Second Class,Joseph Airdo,Consumer,Arizona,Office Supplies,Binders,4.752,2,-3.168,12
5/15/2017,Second Class,Joseph Airdo,Consumer,Arizona,Office Supplies,Paper,15.552,3,5.6376,12
9/22/2015,Same Day,Daniel Lacy,Consumer,California,Furniture,Furnishings,204.6,2,53.196,11
11/14/2017,Standard Class,Lindsay Williams,Corporate,California,Furniture,Chairs,321.568,2,28.1372,16
11/27/2015,Standard Class,Thomas Brumley,Home Office,Arkansas,Office Supplies,Binders,6.24,2,3.0576,14
9/1/2016,First Class,Cynthia Voltz,Corporate,California,Office Supplies,Envelopes,21.88,2,10.94,13
9/22/2014,Second Class,Maribeth Schnelling,Consumer,Florida,Office Supplies,Labels,4.608,2,1.6704,19
4/9/2017,First Class,Bryan Spruell,Home Office,New York,Office Supplies,Labels,9.82,2,4.8118,13
4/9/2017,First Class,Bryan Spruell,Home Office,New York,Office Supplies,Art,35.97,3,9.7119,13
4/9/2017,First Class,Bryan Spruell,Home Office,New York,Office Supplies,Paper,12.96,2,6.2208,13
4/9/2017,First Class,Bryan Spruell,Home Office,New York,Office Supplies,Paper,191.6,4,91.968,13
4/9/2017,First Class,Bryan Spruell,Home Office,New York,Office Supplies,Labels,8.64,3,4.2336,13
4/9/2017,First Class,Bryan Spruell,Home Office,New York,Office Supplies,Storage,501.81,3,0.0,13
1/16/2014,Second Class,Delfina Latchford,Consumer,Pennsylvania,Furniture,Furnishings,127.104,6,28.5984,17
1/16/2014,Second Class,Delfina Latchford,Consumer,Pennsylvania,Technology,Phones,124.2,3,-31.05,17
1/16/2014,Second Class,Delfina Latchford,Consumer,Pennsylvania,Office Supplies,Binders,18.588,2,-13.6312,17
1/16/2014,Second Class,Delfina Latchford,Consumer,Pennsylvania,Office Supplies,Labels,30.072,3,10.1493,17
10/5/2017,Second Class,Phillina Ober,Home Office,New York,Technology,Phones,160.93,7,3.2186,13
10/5/2017,Second Class,Phillina Ober,Home Office,New York,Office Supplies,Binders,75.792,3,25.5798,13
7/9/2017,Standard Class,Tamara Dahlen,Consumer,Oregon,Office Supplies,Binders,1.08,2,-0.792,13
1/7/2017,First Class,Bart Watters,Corporate,Michigan,Technology,Machines,3059.982,2,679.996,12
5/30/2016,First Class,Robert Waldorf,Consumer,North Carolina,Office Supplies,Binders,3.282,2,-2.6256,14
12/9/2015,First Class,Ken Brennan,Corporate,Indiana,Office Supplies,Paper,34.02,3,16.6698,11
10/3/2016,Standard Class,Emily Burns,Consumer,New York,Furniture,Chairs,599.292,6,93.2232,11
11/11/2014,Second Class,Tracy Zic,Consumer,Colorado,Office Supplies,Art,3.392,1,0.8056,9
11/11/2014,Second Class,Tracy Zic,Consumer,Colorado,Technology,Phones,559.984,2,55.9984,9
11/11/2014,Second Class,Tracy Zic,Consumer,Colorado,Furniture,Chairs,603.92,5,75.49,9
9/29/2017,Standard Class,Ann Steele,Home Office,Texas,Office Supplies,Labels,7.968,2,2.5896,10
9/29/2017,Standard Class,Ann Steele,Home Office,Texas,Office Supplies,Envelopes,27.968,4,9.4392,10
9/29/2017,Standard Class,Ann Steele,Home Office,Texas,Technology,Machines,336.51,3,44.868,10
3/10/2015,Same Day,Toby Swindell,Consumer,Texas,Office Supplies,Binders,1.112,2,-1.8904,13
5/21/2017,Standard Class,John Grady,Corporate,New York,Furniture,Furnishings,520.05,5,72.807,10
5/21/2017,Standard Class,John Grady,Corporate,New York,Office Supplies,Art,17.97,3,5.2113,10
3/29/2015,Second Class,Sara Luxemburg,Home Office,Florida,Furniture,Chairs,1166.92,5,131.2785,14
9/9/2016,First Class,Troy Staebel,Consumer,New York,Office Supplies,Binders,14.624,2,5.484,12
8/26/2016,First Class,Roland Fjeld,Consumer,California,Office Supplies,Fasteners,10.23,3,4.9104,12
8/26/2016,First Class,Roland Fjeld,Consumer,California,Office Supplies,Paper,154.9,5,69.705,12
5/21/2014,Standard Class,Mitch Willingham,Corporate,Virginia,Office Supplies,Binders,2715.93,7,1276.4871,16
5/21/2014,Standard Class,Mitch Willingham,Corporate,Virginia,Technology,Phones,617.97,3,173.0316,16
10/28/2015,Standard Class,Rob Dowd,Consumer,Kentucky,Office Supplies,Envelopes,10.67,1,4.9082,8
10/28/2015,Standard Class,Rob Dowd,Consumer,Kentucky,Office Supplies,Storage,36.63,3,9.8901,8
10/28/2015,Standard Class,Rob Dowd,Consumer,Kentucky,Furniture,Furnishings,24.1,5,9.158,8
10/28/2015,Standard Class,Rob Dowd,Consumer,Kentucky,Furniture,Furnishings,33.11,7,12.9129,8
11/13/2016,Standard Class,Frank Merwin,Home Office,Washington,Office Supplies,Art,44.02,2,11.4452,12
7/31/2015,Same Day,Rick Hansen,Consumer,New York,Technology,Accessories,2309.65,7,762.1845,11
7/31/2015,Same Day,Rick Hansen,Consumer,New York,Furniture,Tables,1090.782,7,-290.8752,11
7/31/2015,Same Day,Rick Hansen,Consumer,New York,Office Supplies,Paper,19.44,3,9.3312,11
8/27/2015,Standard Class,Ryan Akin,Consumer,California,Office Supplies,Storage,484.65,3,92.0835,9
11/13/2015,Standard Class,Joe Kamberova,Consumer,North Carolina,Office Supplies,Paper,115.296,3,40.3536,13
11/6/2015,First Class,Meg Tillman,Consumer,Arizona,Office Supplies,Envelopes,7.08,3,2.478,11
11/6/2015,First Class,Meg Tillman,Consumer,Arizona,Office Supplies,Binders,4.401,3,-3.5208,11
12/26/2017,Standard Class,Patrick O'Brill,Consumer,Iowa,Office Supplies,Paper,44.75,5,20.585,15
8/1/2017,First Class,Annie Thurman,Consumer,Illinois,Technology,Phones,95.984,2,5.999,13
11/24/2014,First Class,Vivek Gonzalez,Consumer,California,Furniture,Furnishings,151.72,4,27.3096,14
6/17/2017,Second Class,Philip Fox,Consumer,Washington,Furniture,Furnishings,155.25,3,46.575,10
6/17/2017,Second Class,Philip Fox,Consumer,Washington,Office Supplies,Storage,14.03,1,4.0687,10
12/21/2015,Second Class,John Stevenson,Consumer,Washington,Furniture,Tables,1618.37,13,356.0414,14
12/21/2015,Second Class,John Stevenson,Consumer,Washington,Technology,Accessories,99.6,1,36.852,14
9/17/2015,Second Class,Meg O'Connel,Home Office,California,Office Supplies,Paper,32.4,5,15.552,12
7/6/2015,Standard Class,Kalyca Meade,Corporate,New York,Furniture,Furnishings,13.96,2,6.7008,12
7/6/2015,Standard Class,Kalyca Meade,Corporate,New York,Furniture,Furnishings,155.82,3,63.8862,12
7/6/2015,Standard Class,Kalyca Meade,Corporate,New York,Technology,Phones,124.95,5,2.499,12
7/6/2015,Standard Class,Kalyca Meade,Corporate,New York,Office Supplies,Storage,601.65,5,156.429,12
4/27/2015,Standard Class,Greg Tran,Consumer,District of Columbia,Office Supplies,Art,22.74,3,8.8686,9
4/27/2015,Standard Class,Greg Tran,Consumer,District of Columbia,Furniture,Chairs,1267.53,3,316.8825,9
4/27/2015,Standard Class,Greg Tran,Consumer,District of Columbia,Technology,Machines,1379.92,8,648.5624,9
6/16/2015,Standard Class,Philip Brown,Consumer,Pennsylvania,Office Supplies,Envelopes,6.208,2,2.1728,12
12/17/2017,First Class,Hallie Redmond,Home Office,California,Office Supplies,Binders,11.808,2,4.2804,14
1/11/2016,Second Class,Deanra Eno,Home Office,Ohio,Office Supplies,Paper,15.552,3,5.4432,10
1/11/2016,Second Class,Deanra Eno,Home Office,Ohio,Office Supplies,Paper,63.312,3,20.5764,10
1/11/2016,Second Class,Deanra Eno,Home Office,Ohio,Technology,Phones,15.588,2,-9.8724,10
7/11/2014,Standard Class,Laura Armstrong,Corporate,New Jersey,Office Supplies,Paper,177.2,5,83.284,15
7/11/2014,Standard Class,Laura Armstrong,Corporate,New Jersey,Technology,Phones,197.97,3,57.4113,15
7/11/2014,Standard Class,Laura Armstrong,Corporate,New Jersey,Furniture,Chairs,854.94,3,213.735,15
7/11/2014,Standard Class,Laura Armstrong,Corporate,New Jersey,Furniture,Furnishings,124.11,9,52.1262,15
7/11/2014,Standard Class,Laura Armstrong,Corporate,New Jersey,Office Supplies,Labels,14.4,5,7.056,15
11/20/2016,First Class,Allen Goldenen,Consumer,Ohio,Office Supplies,Paper,15.696,3,5.1012,14
11/20/2016,First Class,Allen Goldenen,Consumer,Ohio,Office Supplies,Binders,2.628,2,-1.9272,14
11/20/2016,First Class,Allen Goldenen,Consumer,Ohio,Office Supplies,Binders,14.427,3,-10.5798,14
4/22/2016,Standard Class,Ed Ludwig,Home Office,Missouri,Furniture,Furnishings,86.62,2,8.662,9
6/13/2015,First Class,Jennifer Jackson,Consumer,California,Office Supplies,Binders,36.624,3,13.734,16
11/20/2017,First Class,Jennifer Halladay,Consumer,North Carolina,Office Supplies,Art,23.968,7,2.6964,17
11/20/2017,First Class,Jennifer Halladay,Consumer,North Carolina,Office Supplies,Art,28.728,3,1.7955,17
3/20/2016,Standard Class,Robert Dilbeck,Home Office,Missouri,Furniture,Tables,697.16,4,146.4036,14
9/6/2016,Second Class,Mary O'Rourke,Consumer,New York,Technology,Accessories,31.86,2,11.151,13
9/6/2016,Second Class,Mary O'Rourke,Consumer,New York,Furniture,Bookcases,722.352,3,90.294,13
7/9/2017,First Class,Noel Staavos,Corporate,Illinois,Office Supplies,Art,8.84,5,2.9835,12
7/9/2017,First Class,Noel Staavos,Corporate,Illinois,Office Supplies,Appliances,58.464,9,-146.16,12
10/12/2017,Standard Class,Steve Nguyen,Home Office,Illinois,Furniture,Chairs,254.604,14,-18.186,12
3/8/2016,Standard Class,Zuschuss Carroll,Consumer,Florida,Technology,Phones,1363.96,5,85.2475,16
3/8/2016,Standard Class,Zuschuss Carroll,Consumer,Florida,Furniture,Furnishings,102.36,3,-3.8385,16
5/27/2014,Second Class,Lena Creighton,Consumer,California,Technology,Phones,1113.504,12,125.2692,14
5/27/2014,Second Class,Lena Creighton,Consumer,California,Technology,Accessories,99.99,1,37.9962,14
7/3/2015,First Class,Deirdre Greer,Corporate,Pennsylvania,Furniture,Furnishings,168.464,2,-29.4812,13
7/3/2015,First Class,Deirdre Greer,Corporate,Pennsylvania,Office Supplies,Paper,6.72,2,2.436,13
7/3/2015,First Class,Deirdre Greer,Corporate,Pennsylvania,Furniture,Furnishings,282.888,9,56.5776,13
4/4/2015,Standard Class,Nicole Fjeld,Home Office,New York,Office Supplies,Art,11.16,2,4.3524,12
4/4/2015,Standard Class,Nicole Fjeld,Home Office,New York,Furniture,Furnishings,108.4,2,22.764,12
4/4/2015,Standard Class,Nicole Fjeld,Home Office,New York,Office Supplies,Binders,82.344,3,27.7911,12
4/4/2015,Standard Class,Nicole Fjeld,Home Office,New York,Office Supplies,Binders,9.088,4,3.2944,12
12/10/2017,Standard Class,Ben Peterman,Corporate,California,Office Supplies,Binders,19.936,4,7.2268,12
12/10/2017,Standard Class,Ben Peterman,Corporate,California,Office Supplies,Binders,65.568,2,22.9488,12
11/24/2016,Standard Class,Matthew Grinstein,Home Office,Pennsylvania,Office Supplies,Fasteners,4.416,3,1.6008,17
3/23/2015,Standard Class,Julia Dunbar,Consumer,Texas,Furniture,Chairs,107.772,2,-29.2524,12
4/16/2015,Standard Class,Theresa Swint,Corporate,Ohio,Office Supplies,Appliances,45.216,3,4.5216,13
4/16/2015,Standard Class,Theresa Swint,Corporate,Ohio,Office Supplies,Fasteners,10.416,7,-2.2134,13
4/16/2015,Standard Class,Theresa Swint,Corporate,Ohio,Office Supplies,Art,7.872,3,1.2792,13
4/16/2015,Standard Class,Theresa Swint,Corporate,Ohio,Technology,Phones,118.782,3,-27.7158,13
4/16/2015,Standard Class,Theresa Swint,Corporate,Ohio,Office Supplies,Fasteners,1.448,1,0.2353,13
4/16/2015,Standard Class,Theresa Swint,Corporate,Ohio,Office Supplies,Binders,55.47,5,-46.225,13
10/1/2016,First Class,Brian DeCherney,Consumer,California,Furniture,Chairs,194.848,4,12.178,15
9/28/2017,Second Class,Charles McCrossin,Consumer,Texas,Office Supplies,Supplies,1.744,1,-0.3488,17
7/25/2015,Standard Class,Ross Baird,Home Office,Pennsylvania,Office Supplies,Binders,25.176,4,-18.4624,10
11/20/2015,Standard Class,Skye Norling,Home Office,California,Office Supplies,Art,19.46,7,5.0596,12
4/28/2016,Standard Class,Erica Hernandez,Home Office,Colorado,Office Supplies,Paper,29.472,3,9.9468,15
11/14/2017,Standard Class,Frank Olsen,Consumer,New York,Office Supplies,Binders,8.64,2,3.024,11
11/12/2016,Standard Class,Maurice Satty,Consumer,Arizona,Office Supplies,Binders,6.27,5,-4.598,13
11/12/2016,Standard Class,Maurice Satty,Consumer,Arizona,Office Supplies,Binders,4.368,7,-3.3488,13
11/12/2016,Standard Class,Maurice Satty,Consumer,Arizona,Technology,Accessories,31.984,2,1.999,13
9/29/2016,First Class,Chad Cunningham,Home Office,Indiana,Office Supplies,Art,40.88,7,10.6288,15
9/23/2017,Second Class,Don Weiss,Consumer,Washington,Office Supplies,Appliances,119.96,2,33.5888,9
9/23/2017,Second Class,Don Weiss,Consumer,Washington,Office Supplies,Storage,31.44,3,8.4888,9
9/23/2017,Second Class,Don Weiss,Consumer,Washington,Office Supplies,Binders,6.88,1,2.322,9
11/29/2015,Standard Class,Bill Tyler,Corporate,Michigan,Office Supplies,Paper,19.92,4,9.3624,10
11/29/2015,Standard Class,Bill Tyler,Corporate,Michigan,Furniture,Chairs,1106.91,9,121.7601,10
3/1/2016,Standard Class,Karen Daniels,Consumer,New York,Furniture,Tables,836.592,8,-264.9208,13
3/1/2016,Standard Class,Karen Daniels,Consumer,New York,Office Supplies,Paper,26.38,1,12.1348,13
3/1/2016,Standard Class,Karen Daniels,Consumer,New York,Office Supplies,Storage,362.92,2,105.2468,13
3/1/2016,Standard Class,Karen Daniels,Consumer,New York,Technology,Machines,4899.93,7,2400.9657,13
8/12/2016,Same Day,Lena Cacioppo,Consumer,Iowa,Office Supplies,Paper,6.48,1,3.1104,13
8/15/2016,Second Class,Craig Yedwab,Corporate,California,Technology,Phones,71.976,3,7.1976,12
8/15/2016,Second Class,Craig Yedwab,Corporate,California,Office Supplies,Labels,3.15,1,1.512,12
6/4/2017,Standard Class,Lindsay Williams,Corporate,North Carolina,Furniture,Furnishings,31.984,2,1.999,16
6/4/2017,Standard Class,Lindsay Williams,Corporate,North Carolina,Technology,Phones,71.984,2,25.1944,16
12/6/2015,Standard Class,Naresj Patel,Consumer,California,Office Supplies,Art,120.15,9,33.642,12
12/6/2015,Standard Class,Naresj Patel,Consumer,California,Technology,Phones,219.184,2,19.1786,12
12/27/2015,Standard Class,Brad Thomas,Home Office,Maryland,Office Supplies,Paper,28.9,5,14.161,11
12/27/2015,Standard Class,Brad Thomas,Home Office,Maryland,Office Supplies,Appliances,355.96,2,103.2284,11
1/21/2017,Standard Class,Penelope Sewall,Home Office,North Carolina,Office Supplies,Storage,348.208,7,30.4682,15
1/21/2017,Standard Class,Penelope Sewall,Home Office,North Carolina,Office Supplies,Binders,35.784,7,-28.6272,15
6/25/2014,First Class,Noel Staavos,Corporate,California,Furniture,Tables,447.84,5,11.196,12
6/14/2016,First Class,Paul Van Hugh,Home Office,California,Office Supplies,Art,7.04,4,2.0416,13
6/14/2016,First Class,Paul Van Hugh,Home Office,California,Furniture,Furnishings,8.73,3,4.1031,13
6/14/2016,First Class,Paul Van Hugh,Home Office,California,Technology,Accessories,29.29,1,9.6657,13
6/14/2016,First Class,Paul Van Hugh,Home Office,California,Office Supplies,Art,8.64,3,2.5056,13
4/21/2017,Standard Class,Resi Pölking,Consumer,Texas,Office Supplies,Binders,2.694,3,-4.7145,12
4/21/2017,Standard Class,Resi Pölking,Consumer,Texas,Office Supplies,Binders,2.934,3,-4.9878,12
10/21/2016,Standard Class,Neoma Murray,Consumer,California,Office Supplies,Paper,22.92,3,11.2308,12
11/19/2016,Standard Class,Eric Hoffmann,Consumer,Texas,Office Supplies,Storage,100.704,6,-16.3644,13
11/19/2016,Standard Class,Eric Hoffmann,Consumer,Texas,Furniture,Furnishings,2.328,2,-0.7566,13
11/19/2016,Standard Class,Eric Hoffmann,Consumer,Texas,Office Supplies,Binders,10.78,5,-17.248,13
11/19/2016,Standard Class,Eric Hoffmann,Consumer,Texas,Office Supplies,Fasteners,58.368,12,21.888,13
11/19/2016,Standard Class,Eric Hoffmann,Consumer,Texas,Office Supplies,Envelopes,40.968,3,13.8267,13
11/19/2016,Standard Class,Eric Hoffmann,Consumer,Texas,Technology,Phones,71.96,5,25.186,13
11/19/2016,Standard Class,Eric Hoffmann,Consumer,Texas,Office Supplies,Paper,10.368,2,3.6288,13
11/19/2016,Standard Class,Eric Hoffmann,Consumer,Texas,Office Supplies,Binders,1.192,2,-2.0264,13
12/18/2017,Second Class,Russell Applegate,Consumer,California,Office Supplies,Binders,46.672,2,16.3352,17
12/18/2017,Second Class,Russell Applegate,Consumer,California,Furniture,Bookcases,119.833,1,-12.6882,17
12/18/2017,Second Class,Russell Applegate,Consumer,California,Technology,Accessories,119.98,2,57.5904,17
7/22/2016,Second Class,Dionis Lloyd,Corporate,California,Office Supplies,Labels,6.3,2,3.024,12
9/4/2015,Standard Class,Christine Sundaresam,Consumer,Georgia,Office Supplies,Paper,279.9,5,137.151,20
9/4/2015,Standard Class,Christine Sundaresam,Consumer,Georgia,Technology,Accessories,619.95,5,111.591,20
9/4/2015,Standard Class,Christine Sundaresam,Consumer,Georgia,Office Supplies,Paper,4.36,2,2.0492,20
9/4/2015,Standard Class,Christine Sundaresam,Consumer,Georgia,Office Supplies,Envelopes,15.28,2,7.4872,20
1/20/2014,Standard Class,Hunter Lopez,Consumer,Arkansas,Technology,Phones,699.93,7,181.9818,12
1/20/2014,Standard Class,Hunter Lopez,Consumer,Arkansas,Office Supplies,Art,22.96,7,6.6584,12
1/20/2014,Standard Class,Hunter Lopez,Consumer,Arkansas,Furniture,Furnishings,38.6,4,11.58,12
1/20/2014,Standard Class,Hunter Lopez,Consumer,Arkansas,Office Supplies,Art,6.63,3,1.7901,12
1/20/2014,Standard Class,Hunter Lopez,Consumer,Arkansas,Office Supplies,Envelopes,23.34,3,10.9698,12
1/20/2014,Standard Class,Hunter Lopez,Consumer,Arkansas,Furniture,Chairs,1067.94,3,224.2674,12
3/2/2015,Standard Class,Pete Armstrong,Home Office,Indiana,Office Supplies,Art,10.16,1,2.6416,14
3/2/2015,Standard Class,Pete Armstrong,Home Office,Indiana,Office Supplies,Envelopes,101.88,6,50.94,14
4/12/2016,Standard Class,Brian Dahlen,Consumer,Virginia,Furniture,Tables,343.92,4,75.6624,12
4/12/2016,Standard Class,Brian Dahlen,Consumer,Virginia,Office Supplies,Paper,40.99,1,20.0851,12
4/12/2016,Standard Class,Brian Dahlen,Consumer,Virginia,Office Supplies,Envelopes,63.9,5,28.755,12
12/6/2016,First Class,Greg Guthrie,Corporate,California,Office Supplies,Paper,19.44,3,9.3312,12
6/5/2016,Standard Class,Joni Sundaresam,Home Office,Pennsylvania,Office Supplies,Storage,124.608,4,-23.364,15
6/5/2016,Standard Class,Joni Sundaresam,Home Office,Pennsylvania,Office Supplies,Labels,7.56,3,2.646,15
12/11/2016,Same Day,Lena Radford,Consumer,Florida,Office Supplies,Storage,85.224,3,7.4571,12
11/12/2016,Second Class,Frank Hawley,Corporate,Indiana,Office Supplies,Envelopes,287.52,8,129.384,12
11/12/2016,Second Class,Frank Hawley,Corporate,Indiana,Office Supplies,Appliances,37.68,2,10.5504,12
11/12/2016,Second Class,Frank Hawley,Corporate,Indiana,Office Supplies,Paper,19.98,2,8.991,12
11/12/2016,Second Class,Frank Hawley,Corporate,Indiana,Office Supplies,Art,20.58,7,5.5566,12
11/12/2016,Second Class,Frank Hawley,Corporate,Indiana,Office Supplies,Binders,17.38,2,8.69,12
9/29/2014,Standard Class,Arthur Prichep,Consumer,California,Furniture,Furnishings,204.6,2,53.196,14
