order_date,ship_mode,customer_name,segment,city,state,region,category,sub-category,sales,quantity,profit
9/17/2016,Standard Class,Sanjit Jacobs,Home Office,Seattle,Washington,West,Furniture,Chairs,113.888,2,9.9652
4/17/2017,First Class,Bruce Geld,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,60.312,3,5.2773
12/9/2016,Second Class,Damala Kotsonis,Corporate,Franklin,Tennessee,South,Furniture,Tables,79.974,3,-29.3238
2/9/2015,Standard Class,Sarah Jordon,Consumer,Los Angeles,California,West,Furniture,Chairs,203.92,5,22.941
9/30/2014,Standard Class,Maya Herman,Corporate,New York City,New York,East,Furniture,Furnishings,15.24,3,5.1816
12/26/2014,Standard Class,Clytie Kelty,Consumer,San Diego,California,West,Furniture,Furnishings,3.48,2,1.1136
11/18/2014,Standard Class,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,60.312,3,5.2773
3/20/2016,Second Class,Aaron Hawkins,Corporate,Gulfport,Mississippi,South,Furniture,Furnishings,86.45,7,38.038
9/27/2014,Standard Class,Thea Hendricks,Consumer,San Diego,California,West,Furniture,Chairs,603.92,5,45.294
12/24/2017,Standard Class,Hunter Glantz,Consumer,Oceanside,New York,East,Furniture,Chairs,271.764,2,48.3136
11/10/2017,Second Class,Edward Becker,Corporate,Round Rock,Texas,Central,Furniture,Furnishings,341.96,5,-427.45
12/20/2014,Standard Class,Tony Sayre,Consumer,Columbia,Tennessee,South,Furniture,Chairs,662.88,3,74.574
7/23/2015,Standard Class,Tracy Hopkins,Home Office,New York City,New York,East,Furniture,Furnishings,128.82,3,50.2398
12/14/2017,Standard Class,Gary Mitchum,Home Office,Chicago,Illinois,Central,Furniture,Furnishings,2.032,1,-1.3208
8/21/2017,First Class,Patrick Ryan,Consumer,Oakland,California,West,Furniture,Furnishings,129.92,4,10.3936
8/21/2017,First Class,Patrick Ryan,Consumer,Oakland,California,West,Furniture,Tables,568.728,3,28.4364
8/27/2016,Second Class,Ted Butterfield,Consumer,Quincy,Massachusetts,East,Furniture,Tables,244.615,1,20.967
9/23/2014,Standard Class,Brian Moss,Corporate,San Diego,California,West,Furniture,Bookcases,435.999,3,20.5176
7/19/2014,Standard Class,Christine Abelman,Corporate,Bristol,Connecticut,East,Furniture,Tables,70.56,1,-4.032
6/4/2015,Second Class,Tracy Collins,Home Office,New York City,New York,East,Furniture,Furnishings,35.28,3,11.9952
7/16/2016,Second Class,Mark Cousins,Corporate,Houston,Texas,Central,Furniture,Furnishings,9.552,3,-3.8208
1/31/2014,First Class,Liz Carlisle,Consumer,Mission Viejo,California,West,Furniture,Bookcases,290.666,2,3.4196
11/21/2015,Standard Class,Natalie Webber,Consumer,Las Vegas,Nevada,West,Furniture,Bookcases,141.96,2,41.1684
12/4/2015,Standard Class,Sean O'Donnell,Consumer,Hempstead,New York,East,Furniture,Furnishings,28.44,3,11.376
12/4/2015,Standard Class,Sean O'Donnell,Consumer,Hempstead,New York,East,Furniture,Chairs,364.41,5,8.098
12/4/2015,Standard Class,Sean O'Donnell,Consumer,Hempstead,New York,East,Furniture,Chairs,361.764,2,68.3332
11/23/2017,First Class,Tamara Dahlen,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,24.048,9,7.2144
12/4/2015,Second Class,Maribeth Schnelling,Consumer,New York City,New York,East,Furniture,Chairs,384.174,7,29.8802
10/7/2017,Standard Class,Dean percer,Home Office,Charlotte,North Carolina,South,Furniture,Tables,154.764,3,-36.1116
5/4/2015,First Class,Laura Armstrong,Corporate,Tinley Park,Illinois,Central,Furniture,Furnishings,22.288,7,-8.9152
5/29/2017,Standard Class,Henia Zydlo,Consumer,Houston,Texas,Central,Furniture,Furnishings,65.424,4,-52.3392
4/23/2014,Standard Class,Laurel Beltran,Home Office,Columbus,Ohio,East,Furniture,Chairs,281.372,2,-12.0588
4/23/2014,Standard Class,Laurel Beltran,Home Office,Columbus,Ohio,East,Furniture,Chairs,281.372,2,-12.0588
4/23/2014,Standard Class,Laurel Beltran,Home Office,Columbus,Ohio,East,Furniture,Furnishings,22.336,4,7.8176
9/6/2015,Standard Class,Chuck Clark,Home Office,New York City,New York,East,Furniture,Chairs,271.764,2,60.392
9/24/2015,Standard Class,Deanra Eno,Home Office,Dubuque,Iowa,Central,Furniture,Chairs,1408.1,10,394.268
7/3/2017,Second Class,Sam Zeldin,Home Office,Lancaster,Ohio,East,Furniture,Tables,215.148,2,-103.9882
12/8/2017,First Class,Luke Foster,Consumer,Inglewood,California,West,Furniture,Furnishings,128.9,2,15.468
9/27/2015,First Class,Neoma Murray,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,24.288,3,-12.7512
10/30/2017,Same Day,Ryan Akin,Consumer,Dallas,Texas,Central,Furniture,Furnishings,16.192,2,-8.5008
10/30/2017,Same Day,Ryan Akin,Consumer,Dallas,Texas,Central,Furniture,Tables,251.006,2,-68.1302
9/16/2017,First Class,Adam Shillingsburg,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,22.512,3,2.2512
9/10/2015,Standard Class,Edward Hooks,Corporate,Revere,Massachusetts,East,Furniture,Bookcases,361.96,2,83.2508
12/14/2016,Standard Class,Michael Chen,Consumer,Jackson,Mississippi,South,Furniture,Furnishings,133.38,6,58.6872
12/1/2016,Standard Class,Carl Ludwig,Consumer,San Francisco,California,West,Furniture,Furnishings,16.74,2,4.3524
3/3/2017,Standard Class,Emily Phan,Consumer,Dearborn Heights,Michigan,Central,Furniture,Chairs,180.98,1,47.0548
12/8/2016,Standard Class,Stefania Perrino,Corporate,San Francisco,California,West,Furniture,Tables,1421.664,6,-195.4788
4/7/2014,First Class,Pauline Johnson,Consumer,Mobile,Alabama,South,Furniture,Furnishings,8.96,2,2.7776
8/27/2014,First Class,Corey Catlett,Corporate,Springfield,Virginia,South,Furniture,Furnishings,29.12,4,12.5216
8/27/2014,First Class,Corey Catlett,Corporate,Springfield,Virginia,South,Furniture,Tables,1202.94,3,300.735
7/2/2015,Standard Class,Rob Haberlin,Consumer,Carol Stream,Illinois,Central,Furniture,Chairs,408.422,2,-5.8346
7/2/2015,Standard Class,Rob Haberlin,Consumer,Carol Stream,Illinois,Central,Furniture,Chairs,382.116,6,-92.7996
9/24/2017,Standard Class,Karen Bern,Corporate,Saint Cloud,Minnesota,Central,Furniture,Chairs,603.92,4,181.176
8/8/2016,Standard Class,Cathy Armstrong,Home Office,Los Angeles,California,West,Furniture,Tables,513.024,2,12.8256
6/20/2014,Standard Class,Sam Craven,Consumer,Plano,Texas,Central,Furniture,Bookcases,193.0656,4,-19.8744
9/4/2017,First Class,Helen Wasserman,Corporate,Chicago,Illinois,Central,Furniture,Bookcases,825.174,9,-117.882
6/22/2015,First Class,Michael Grace,Home Office,Aurora,Illinois,Central,Furniture,Tables,796.425,7,-525.6405
9/18/2016,First Class,Seth Vernon,Consumer,Columbus,Ohio,East,Furniture,Furnishings,5.352,3,1.6056
9/18/2016,First Class,Seth Vernon,Consumer,Columbus,Ohio,East,Furniture,Chairs,99.372,2,-7.098
10/30/2017,First Class,Ross DeVincentis,Home Office,Richmond,Kentucky,South,Furniture,Chairs,33.94,1,9.1638
3/29/2016,Second Class,Maria Etezadi,Home Office,Chicago,Illinois,Central,Furniture,Chairs,844.116,6,-36.1764
9/9/2016,Second Class,Daniel Byrd,Home Office,Dallas,Texas,Central,Furniture,Furnishings,15.008,4,-12.0064
7/25/2016,Standard Class,Meg Tillman,Consumer,Jackson,Mississippi,South,Furniture,Tables,2430.08,8,388.8128
12/10/2015,Standard Class,Keith Dawkins,Corporate,Jackson,Michigan,Central,Furniture,Tables,801.96,2,200.49
12/10/2015,Standard Class,Keith Dawkins,Corporate,Jackson,Michigan,Central,Furniture,Chairs,191.96,2,32.6332
9/9/2014,Second Class,Logan Currie,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,17.472,3,5.0232
11/17/2014,Standard Class,Randy Bradley,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,657.93,5,-93.99
8/21/2017,Standard Class,Tracy Hopkins,Home Office,Columbia,Maryland,East,Furniture,Furnishings,25.16,2,8.5544
8/21/2017,Standard Class,Tracy Hopkins,Home Office,Columbia,Maryland,East,Furniture,Furnishings,91.92,4,31.2528
11/19/2017,First Class,Stewart Carmichael,Corporate,San Antonio,Texas,Central,Furniture,Tables,718.116,6,-71.8116
9/14/2014,Standard Class,John Castell,Consumer,Macon,Georgia,South,Furniture,Furnishings,142.4,5,52.688
5/19/2017,Second Class,Becky Castell,Home Office,San Francisco,California,West,Furniture,Chairs,681.408,12,42.588
11/10/2016,Standard Class,Paul Prost,Home Office,Springfield,Ohio,East,Furniture,Furnishings,148.288,7,29.6576
3/12/2015,Standard Class,Edward Becker,Corporate,Plantation,Florida,South,Furniture,Furnishings,30.88,4,3.86
3/12/2015,Standard Class,Edward Becker,Corporate,Plantation,Florida,South,Furniture,Furnishings,6.408,3,1.4418
11/6/2017,Standard Class,Maris LaWare,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,127.372,2,-30.9332
12/5/2015,Standard Class,Matt Hagelstein,Corporate,San Diego,California,West,Furniture,Furnishings,44.46,2,14.6718
7/9/2015,Standard Class,Brian Thompson,Consumer,Clinton,Maryland,East,Furniture,Furnishings,181.96,2,20.0156
10/30/2015,Second Class,Frank Atkinson,Corporate,Denver,Colorado,West,Furniture,Furnishings,15.488,4,3.6784
11/19/2015,Second Class,Tony Chapman,Home Office,Seattle,Washington,West,Furniture,Furnishings,141.96,2,22.7136
12/24/2017,Standard Class,Ann Chong,Corporate,Rochester,New York,East,Furniture,Furnishings,37.93,1,6.8274
1/9/2016,Second Class,Maureen Fritzler,Corporate,Toledo,Ohio,East,Furniture,Furnishings,15.168,2,3.792
11/23/2014,Standard Class,Saphhira Shifley,Corporate,Mesquite,Texas,Central,Furniture,Furnishings,6.368,2,-2.5472
10/15/2017,First Class,Roland Schwarz,Corporate,Los Angeles,California,West,Furniture,Tables,510.24,3,6.378
4/21/2017,First Class,Joni Wasserman,Consumer,Seattle,Washington,West,Furniture,Furnishings,162.6,3,34.146
12/8/2014,Second Class,Jim Karlsson,Consumer,Olympia,Washington,West,Furniture,Chairs,603.92,5,45.294
12/20/2016,Standard Class,Alejandro Ballentine,Home Office,Jackson,Mississippi,South,Furniture,Furnishings,18.92,4,7.3788
3/6/2017,Second Class,Roland Murray,Consumer,New York City,New York,East,Furniture,Furnishings,71.97,3,16.5531
9/23/2016,Second Class,Russell Applegate,Consumer,Columbus,Georgia,South,Furniture,Chairs,368.97,3,81.1734
8/27/2017,Second Class,Dan Reichenbach,Corporate,Inglewood,California,West,Furniture,Furnishings,198.46,2,99.23
8/27/2017,Second Class,Dan Reichenbach,Corporate,Inglewood,California,West,Furniture,Chairs,230.28,3,23.028
3/3/2016,First Class,Jason Gross,Corporate,Odessa,Texas,Central,Furniture,Chairs,563.43,5,-56.343
9/18/2015,Standard Class,George Bell,Corporate,Los Angeles,California,West,Furniture,Furnishings,24.4,2,10.248
8/13/2016,Second Class,Theresa Swint,Corporate,West Allis,Wisconsin,Central,Furniture,Bookcases,241.96,2,24.196
3/21/2016,Standard Class,Dario Medina,Corporate,Houston,Texas,Central,Furniture,Tables,99.372,2,-1.4196
12/16/2014,Second Class,Ken Black,Corporate,Hialeah,Florida,South,Furniture,Chairs,1013.832,9,101.3832
12/17/2016,Standard Class,Charles McCrossin,Consumer,San Francisco,California,West,Furniture,Tables,2003.52,6,-325.572
5/3/2015,Standard Class,Julia Barnett,Home Office,Chula Vista,California,West,Furniture,Furnishings,665.88,6,106.5408
1/27/2014,Standard Class,Ed Jacobs,Consumer,San Diego,California,West,Furniture,Tables,333.0,3,-16.65
11/4/2017,First Class,Kelly Lampkin,Corporate,Greensboro,North Carolina,South,Furniture,Tables,523.764,3,-192.0468
10/14/2016,Standard Class,Nathan Cano,Consumer,Jacksonville,North Carolina,South,Furniture,Chairs,102.592,1,10.2592
11/12/2015,Standard Class,Anna Häberlin,Corporate,Plantation,Florida,South,Furniture,Chairs,523.92,5,-72.039
11/12/2015,Standard Class,Anna Häberlin,Corporate,Plantation,Florida,South,Furniture,Chairs,146.136,3,16.4403
9/15/2015,Standard Class,Natalie Webber,Consumer,Mobile,Alabama,South,Furniture,Tables,801.96,2,200.49
9/15/2015,Standard Class,Natalie Webber,Consumer,Mobile,Alabama,South,Furniture,Chairs,1056.86,7,306.4894
10/9/2017,Standard Class,Harry Greene,Consumer,New York City,New York,East,Furniture,Bookcases,314.352,3,-15.7176
5/7/2017,Standard Class,Rick Wilson,Corporate,Detroit,Michigan,Central,Furniture,Chairs,1458.65,5,423.0085
5/7/2017,Standard Class,Rick Wilson,Corporate,Detroit,Michigan,Central,Furniture,Chairs,26.64,1,7.4592
5/7/2017,Standard Class,Rick Wilson,Corporate,Detroit,Michigan,Central,Furniture,Chairs,476.8,2,119.2
11/14/2015,Standard Class,Lycoris Saunders,Consumer,Dover,Delaware,East,Furniture,Furnishings,76.14,3,26.649
11/24/2014,Same Day,Muhammed Yedwab,Corporate,Columbus,Ohio,East,Furniture,Chairs,611.058,3,-34.9176
7/26/2014,Standard Class,Kunst Miller,Consumer,North Las Vegas,Nevada,West,Furniture,Chairs,674.352,3,-109.5822
7/26/2014,Standard Class,Kunst Miller,Consumer,North Las Vegas,Nevada,West,Furniture,Furnishings,134.01,9,36.1827
6/8/2014,Standard Class,Katrina Edelman,Corporate,Bristol,Tennessee,South,Furniture,Chairs,170.352,3,10.647
10/28/2014,First Class,Todd Sumrall,Corporate,Los Angeles,California,West,Furniture,Bookcases,616.998,6,-36.294
9/21/2015,Same Day,Duane Huffman,Home Office,Quincy,Massachusetts,East,Furniture,Furnishings,85.3,2,14.501
6/6/2017,Standard Class,Gary Hansen,Home Office,San Francisco,California,West,Furniture,Furnishings,4.95,1,2.178
2/17/2017,Standard Class,Julie Kriz,Home Office,Chicago,Illinois,Central,Furniture,Tables,480.96,3,-269.3376
11/28/2015,Standard Class,Lena Creighton,Consumer,Champaign,Illinois,Central,Furniture,Furnishings,151.96,5,-182.352
10/23/2015,Second Class,Jay Fein,Consumer,San Diego,California,West,Furniture,Chairs,240.784,1,27.0882
10/23/2015,Second Class,Jay Fein,Consumer,San Diego,California,West,Furniture,Chairs,191.968,7,16.7972
10/23/2015,Second Class,Jay Fein,Consumer,San Diego,California,West,Furniture,Chairs,842.352,3,42.1176
6/15/2015,Standard Class,Peter Fuller,Consumer,Gilbert,Arizona,West,Furniture,Furnishings,364.704,6,-36.4704
6/15/2015,Standard Class,Peter Fuller,Consumer,Gilbert,Arizona,West,Furniture,Furnishings,40.256,4,11.0704
11/24/2016,Standard Class,Sung Pak,Corporate,Los Angeles,California,West,Furniture,Chairs,1684.752,6,210.594
4/5/2015,Standard Class,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,547.136,4,-68.392
4/5/2015,Standard Class,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,7.584,1,2.37
4/5/2015,Standard Class,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,East,Furniture,Bookcases,352.45,5,-211.47
9/18/2017,Standard Class,Muhammed MacIntyre,Corporate,New York City,New York,East,Furniture,Furnishings,9.82,2,3.2406
7/18/2017,Standard Class,Maris LaWare,Consumer,Phoenix,Arizona,West,Furniture,Tables,801.6,5,-448.896
7/18/2017,Standard Class,Maris LaWare,Consumer,Phoenix,Arizona,West,Furniture,Chairs,161.568,2,10.098
7/18/2017,Standard Class,Maris LaWare,Consumer,Phoenix,Arizona,West,Furniture,Chairs,311.976,3,-42.8967
9/17/2014,Standard Class,Bradley Nguyen,Consumer,Seattle,Washington,West,Furniture,Furnishings,35.34,2,13.4292
3/14/2016,First Class,John Stevenson,Consumer,Harlingen,Texas,Central,Furniture,Bookcases,241.332,5,-14.196
6/16/2015,Standard Class,Lycoris Saunders,Consumer,Grand Prairie,Texas,Central,Furniture,Chairs,197.372,2,-25.3764
12/10/2016,Same Day,Mark Hamilton,Consumer,Greenwood,Indiana,Central,Furniture,Chairs,1424.9,5,356.225
5/18/2017,Standard Class,Toby Swindell,Consumer,New York City,New York,East,Furniture,Furnishings,14.56,2,6.2608
11/18/2016,Standard Class,Steve Nguyen,Home Office,Pasadena,Texas,Central,Furniture,Chairs,255.108,6,-18.222
4/4/2014,Standard Class,Maurice Satty,Consumer,Detroit,Michigan,Central,Furniture,Furnishings,5.47,1,2.3521
6/26/2016,Standard Class,Duane Noonan,Consumer,San Francisco,California,West,Furniture,Furnishings,22.14,3,6.4206
5/29/2016,Standard Class,Raymond Buch,Consumer,Nashville,Tennessee,South,Furniture,Furnishings,44.76,3,14.547
2/19/2017,First Class,Emily Ducich,Home Office,Los Angeles,California,West,Furniture,Furnishings,44.67,3,12.0609
3/29/2016,Standard Class,Janet Martin,Consumer,New York City,New York,East,Furniture,Furnishings,414.0,8,124.2
10/22/2016,First Class,Eric Barreto,Consumer,Richmond,Virginia,South,Furniture,Furnishings,39.92,4,11.1776
12/23/2014,Standard Class,Tiffany House,Corporate,New York City,New York,East,Furniture,Tables,53.316,2,-19.5492
12/15/2017,Standard Class,Paul Lucas,Home Office,Seattle,Washington,West,Furniture,Furnishings,22.77,3,9.7911
7/7/2016,Second Class,Christopher Conant,Consumer,Los Angeles,California,West,Furniture,Chairs,287.968,4,-3.5996
4/17/2016,Standard Class,Jessica Myrick,Consumer,Lakewood,California,West,Furniture,Bookcases,257.499,3,24.2352
4/17/2016,Standard Class,Charles Sheldon,Corporate,Columbia,Tennessee,South,Furniture,Furnishings,79.12,5,13.846
11/25/2014,Second Class,Andy Reiter,Consumer,Woonsocket,Rhode Island,East,Furniture,Furnishings,52.96,2,20.1248
5/1/2015,Standard Class,David Bremer,Corporate,Tampa,Florida,South,Furniture,Furnishings,63.552,3,14.2992
3/8/2015,Standard Class,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,Furniture,Bookcases,512.94,3,97.4586
3/8/2015,Standard Class,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,Furniture,Chairs,860.93,7,189.4046
3/8/2015,Standard Class,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,Furniture,Furnishings,373.08,6,82.0776
7/17/2015,Second Class,Michael Paige,Corporate,Port Saint Lucie,Florida,South,Furniture,Bookcases,231.92,5,5.798
10/11/2014,Standard Class,Dean percer,Home Office,Seattle,Washington,West,Furniture,Furnishings,63.47,11,19.041
3/3/2016,Standard Class,Chris Cortes,Consumer,San Antonio,Texas,Central,Furniture,Tables,637.896,3,-127.5792
1/1/2017,Standard Class,Steven Cartwright,Consumer,Los Angeles,California,West,Furniture,Furnishings,474.43,11,199.2606
6/22/2014,Standard Class,Anna Andreadi,Consumer,Chester,Pennsylvania,East,Furniture,Chairs,170.058,3,-4.8588
6/22/2014,Standard Class,Anna Andreadi,Consumer,Chester,Pennsylvania,East,Furniture,Chairs,853.93,5,0.0
10/27/2017,First Class,Jack O'Briant,Corporate,San Francisco,California,West,Furniture,Bookcases,556.665,5,6.549
12/24/2017,Standard Class,Christine Sundaresam,Consumer,Lafayette,Louisiana,South,Furniture,Chairs,232.88,4,60.5488
12/29/2014,Standard Class,Anthony Johnson,Corporate,San Francisco,California,West,Furniture,Furnishings,24.9,5,8.217
12/29/2014,Standard Class,Anthony Johnson,Corporate,San Francisco,California,West,Furniture,Furnishings,70.56,6,23.9904
6/25/2015,Standard Class,Jill Fjeld,Consumer,San Francisco,California,West,Furniture,Furnishings,204.85,5,57.358
6/24/2017,Second Class,George Ashbrook,Consumer,New York City,New York,East,Furniture,Furnishings,276.69,3,49.8042
6/24/2017,Second Class,George Ashbrook,Consumer,New York City,New York,East,Furniture,Chairs,172.764,2,32.6332
9/29/2014,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,409.272,2,-81.8544
9/29/2014,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,67.176,1,-20.1528
11/20/2015,Standard Class,Lena Creighton,Consumer,Oakland,California,West,Furniture,Chairs,572.16,3,35.76
8/28/2016,First Class,Tom Prescott,Consumer,Dallas,Texas,Central,Furniture,Bookcases,156.3728,2,-52.8908
11/15/2017,Standard Class,Dana Kaydos,Consumer,Miramar,Florida,South,Furniture,Furnishings,220.064,4,55.016
